country,iso,year,upop,upop%,rpop,rpop%,total_pop,upopw,urban_water_imp_per,rpopw,rural_water_imp_per,tpopw,total_water_imp_per,upopnw%,rpopnw%,tpopnw%,region
Serbia,SRB,2000,5463.7,53.2,4808.7,46.8,10272.4,5443.3,99.6,4771.4,99.2,10214.8,99.4,0.4,0.8,0.6,Developed Regions
Serbia,SRB,2005,5428.8,54.5,4527.5,45.5,9956.4,5403.7,99.5,4487.7,99.1,9891.4,99.3,0.5,0.9,0.7,Developed Regions
Serbia,SRB,2010,5326,55.2,4321.1,44.8,9647.1,5296.5,99.4,4278.6,99,9575.1,99.3,0.6,1,0.7,Developed Regions
Serbia,SRB,2015,5235.4,55.6,4188.7,44.4,9424,5201.7,99.4,4143,98.9,9344.7,99.2,0.6,1.1,0.8,Developed Regions
Seychelles,SYC,1990,34.2,49.3,35.3,50.7,69.5,32.8,95.7,33.7,95.7,66.5,95.7,4.3,4.3,4.3,Sub-Saharan Africa
Seychelles,SYC,1995,37.4,49.5,38.1,50.5,75.4,35.8,95.7,36.5,95.7,72.2,95.7,4.3,4.3,4.3,Sub-Saharan Africa
Seychelles,SYC,2000,40,50.1,39.8,49.9,79.8,38.3,95.7,38.1,95.7,76.4,95.7,4.3,4.3,4.3,Sub-Saharan Africa
Seychelles,SYC,2005,44.5,51.1,42.6,48.9,87.1,42.6,95.7,40.8,95.7,83.4,95.7,4.3,4.3,4.3,Sub-Saharan Africa
Seychelles,SYC,2010,47.7,52.3,43.5,47.7,91.2,45.7,95.7,41.6,95.7,87.3,95.7,4.3,4.3,4.3,Sub-Saharan Africa
Seychelles,SYC,2015,50.5,53.9,43.2,46.1,93.8,48.4,95.7,41.4,95.7,89.7,95.7,4.3,4.3,4.3,Sub-Saharan Africa
Sierra Leone,SLE,1990,1344.3,33.3,2698.4,66.7,4042.7,936.3,69.7,548.2,20.3,1484.5,36.7,30.3,79.7,63.3,Sub-Saharan Africa
Sierra Leone,SLE,1995,1352.1,34.4,2575.1,65.6,3927.1,983.1,72.7,664.7,25.8,1647.8,42,27.3,74.2,58,Sub-Saharan Africa
Sierra Leone,SLE,2000,1474.8,35.6,2664.9,64.4,4139.8,1117.4,75.8,834.6,31.3,1952,47.2,24.2,68.7,52.8,Sub-Saharan Africa
Sierra Leone,SLE,2005,1886.2,36.8,3233.7,63.2,5119.9,1486.7,78.8,1190.6,36.8,2677.3,52.3,21.2,63.2,47.7,Sub-Saharan Africa
Sierra Leone,SLE,2010,2199.6,38.2,3552.4,61.8,5752,1801,81.9,1503.3,42.3,3304.3,57.4,18.1,57.7,42.6,Sub-Saharan Africa
Sierra Leone,SLE,2015,2523.8,39.9,3794.8,60.1,6318.6,2143.6,84.9,1814.6,47.8,3958.2,62.6,15.1,52.2,37.4,Sub-Saharan Africa
Singapore,SGP,1990,3016.4,100,0,0,3016.4,3016.4,100,NA,NA,3016.4,100,0,NA,0,South-eastern Asia
Singapore,SGP,1995,3482.6,100,0,0,3482.6,3482.6,100,NA,NA,3482.6,100,0,NA,0,South-eastern Asia
Singapore,SGP,2000,3918.2,100,0,0,3918.2,3918.2,100,NA,NA,3918.2,100,0,NA,0,South-eastern Asia
Singapore,SGP,2005,4495.5,100,0,0,4495.5,4495.5,100,NA,NA,4495.5,100,0,NA,0,South-eastern Asia
Singapore,SGP,2010,5079,100,0,0,5079,5079,100,NA,NA,5079,100,0,NA,0,South-eastern Asia
Singapore,SGP,2015,5618.9,100,0,0,5618.9,5618.9,100,NA,NA,5618.9,100,0,NA,0,South-eastern Asia
Slovakia,SVK,1990,2981.4,56.5,2296.3,43.5,5277.7,2981.4,100,2287.6,99.6,5269.1,99.8,0,0.4,0.2,Developed Regions
Slovakia,SVK,1995,3032.1,56.5,2330.9,43.5,5362.9,3032.1,100,2322.1,99.6,5354.2,99.8,0,0.4,0.2,Developed Regions
Slovakia,SVK,2000,3029.9,56.2,2358.2,43.8,5388,3029.9,100,2349.3,99.6,5379.1,99.8,0,0.4,0.2,Developed Regions
Slovakia,SVK,2005,2995.6,55.6,2395.8,44.4,5391.5,2995.6,100,2390.9,99.8,5386.6,99.9,0,0.2,0.1,Developed Regions
Slovakia,SVK,2010,2971.3,54.7,2462.2,45.3,5433.4,2971.3,100,2462.2,100,5433.4,100,0,0,0,Developed Regions
Slovakia,SVK,2015,2925.3,53.6,2532.6,46.4,5457.9,2925.3,100,2532.6,100,5457.9,100,0,0,0,Developed Regions
Slovenia,SVN,1990,1009.5,50.4,994.3,49.6,2003.8,1007.7,99.8,988.3,99.4,1996,99.6,0.2,0.6,0.4,Developed Regions
Slovenia,SVN,1995,1008.2,50.6,983.7,49.4,1991.8,1006.4,99.8,977.8,99.4,1984.2,99.6,0.2,0.6,0.4,Developed Regions
Slovenia,SVN,2000,1009.7,50.8,979.8,49.2,1989.5,1008,99.8,973.9,99.4,1981.9,99.6,0.2,0.6,0.4,Developed Regions
Slovenia,SVN,2005,1010.2,50.5,990.2,49.5,2000.3,1007.8,99.8,984.2,99.4,1992,99.6,0.2,0.6,0.4,Developed Regions
Slovenia,SVN,2010,1027.9,50,1026.3,50,2054.2,1024.9,99.7,1020.1,99.4,2045,99.5,0.3,0.6,0.5,Developed Regions
Slovenia,SVN,2015,1032.3,49.6,1046.8,50.4,2079.1,1028.7,99.7,1040.5,99.4,2069.2,99.5,0.3,0.6,0.5,Developed Regions
Solomon Islands,SLB,1990,42.6,13.7,269.2,86.3,311.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oceania
Solomon Islands,SLB,1995,52.7,14.7,306.6,85.3,359.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oceania
Solomon Islands,SLB,2000,65.2,15.8,347.1,84.2,412.3,60.8,93.2,267.9,77.2,328.7,79.7,6.8,22.8,20.3,Oceania
Solomon Islands,SLB,2005,83.7,17.8,385.6,82.2,469.3,78,93.2,297.6,77.2,375.6,80,6.8,22.8,20,Oceania
Solomon Islands,SLB,2010,105.5,20,420.9,80,526.4,98.4,93.2,324.9,77.2,423.3,80.4,6.8,22.8,19.6,Oceania
Solomon Islands,SLB,2015,130.5,22.3,454,77.7,584.5,121.7,93.2,350.4,77.2,472.1,80.8,6.8,22.8,19.2,Oceania
Somalia,SOM,1990,1874.9,29.7,4446.7,70.3,6321.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa
Somalia,SOM,1995,1994.4,31.4,4352.1,68.6,6346.4,480,24.1,854.1,19.6,1334.1,21,75.9,80.4,79,Sub-Saharan Africa
Somalia,SOM,2000,2455.4,33.2,4930,66.8,7385.4,926.1,37.7,807.3,16.4,1733.5,23.5,62.3,83.6,76.5,Sub-Saharan Africa
Somalia,SOM,2005,2976.7,35.2,5490.3,64.8,8466.9,1799.9,60.5,601.7,11,2401.6,28.4,39.5,89,71.6,Sub-Saharan Africa
Somalia,SOM,2010,3590.3,37.3,6045.9,62.7,9636.2,2497.7,69.6,531.6,8.8,3029.3,31.4,30.4,91.2,68.6,Sub-Saharan Africa
Somalia,SOM,2015,4399.1,39.6,6723.6,60.4,11122.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa
South Africa,ZAF,1990,19146.2,52,17647.3,48,36793.5,18780.6,98.1,11692.3,66.3,30472.9,82.8,1.9,33.7,17.2,Sub-Saharan Africa
South Africa,ZAF,1995,22571.7,54.5,18855.1,45.5,41426.8,22156.8,98.2,12628.5,67,34785.3,84,1.8,33,16,Sub-Saharan Africa
South Africa,ZAF,2000,25513.3,56.9,19332.9,43.1,44846.3,25135.8,98.5,13645.4,70.6,38781.2,86.5,1.5,29.4,13.5,Sub-Saharan Africa
South Africa,ZAF,2005,28717.3,59.5,19518,40.5,48235.3,28395.1,98.9,14479.6,74.2,42874.7,88.9,1.1,25.8,11.1,Sub-Saharan Africa
South Africa,ZAF,2010,32012.5,62.2,19439.9,37.8,51452.4,31768,99.2,15122.4,77.8,46890.4,91.1,0.8,22.2,8.9,Sub-Saharan Africa
South Africa,ZAF,2015,34662.8,64.8,18828.6,35.2,53491.3,34522.2,99.6,15325.6,81.4,49847.7,93.2,0.4,18.6,6.8,Sub-Saharan Africa
South Sudan,SSD,1990,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa
South Sudan,SSD,1995,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa
South Sudan,SSD,2000,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa
South Sudan,SSD,2005,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa
South Sudan,SSD,2010,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa
South Sudan,SSD,2015,2285.2,18.8,9867.1,81.2,12152.3,1525.3,66.7,5611.3,56.9,7136.6,58.7,33.3,43.1,41.3,Sub-Saharan Africa
Spain,ESP,1990,29298.8,75.4,9584.2,24.6,38883,29277.3,99.9,9584.2,100,38861.6,99.9,0.1,0,0.1,Developed Regions
Spain,ESP,1995,29902.8,75.9,9517.7,24.1,39420.6,29880.9,99.9,9517.7,100,39398.6,99.9,0.1,0,0.1,Developed Regions
Spain,ESP,2000,30720.6,76.3,9562.2,23.7,40282.8,30698.1,99.9,9562.2,100,40260.3,99.9,0.1,0,0.1,Developed Regions
Spain,ESP,2005,33522.3,77.3,9865.2,22.7,43387.5,33506.7,100,9865.2,100,43371.8,100,0,0,0,Developed Regions
Spain,ESP,2010,36226.2,78.4,9955.8,21.6,46182,36221.4,100,9955.8,100,46177.2,100,0,0,0,Developed Regions
Spain,ESP,2015,37560.7,79.6,9638.4,20.4,47199.1,37560.7,100,9638.4,100,47199.1,100,0,0,0,Developed Regions
Sri Lanka,LKA,1990,3216.3,18.6,14107.7,81.4,17324,2965,92.2,8875.5,62.9,11840.5,68.3,7.8,37.1,31.7,Southern Asia
Sri Lanka,LKA,1995,3375.5,18.5,14866.2,81.5,18241.7,3156.3,93.5,10345.1,69.6,13501.4,74,6.5,30.4,26,Southern Asia
Sri Lanka,LKA,2000,3475.8,18.4,15370.6,81.6,18846.4,3296.1,94.8,11722,76.3,15018.1,79.7,5.2,23.7,20.3,Southern Asia
Sri Lanka,LKA,2005,3667.4,18.4,16283.9,81.6,19951.3,3526.3,96.2,13505.5,82.9,17031.7,85.4,3.8,17.1,14.6,Southern Asia
Sri Lanka,LKA,2010,3803.2,18.3,16955.6,81.7,20758.8,3707.1,97.5,15194.3,89.6,18901.4,91.1,2.5,10.4,8.9,Southern Asia
Sri Lanka,LKA,2015,3967,18.4,17644.9,81.6,21611.8,3908.7,98.5,16754.2,95,20662.9,95.6,1.5,5,4.4,Southern Asia
Sudan,SDN,1990,6489.8,25.2,19283.3,74.8,25773,5556.7,85.6,11818.1,61.3,17374.8,67.4,14.4,38.7,32.6,Sub-Saharan Africa
Sudan,SDN,1995,8768.9,29.3,21195.1,70.7,29964,7146.1,81.5,12494.3,58.9,19640.4,65.5,18.5,41.1,34.5,Sub-Saharan Africa
Sudan,SDN,2000,10108.8,29.4,24273.9,70.6,34382.8,7716.2,76.3,13600,56,21316.2,62,23.7,44,38,Sub-Saharan Africa
Sudan,SDN,2005,11726.5,29.6,27898.7,70.4,39625.2,8345.7,71.2,14815.7,53.1,23161.3,58.5,28.8,46.9,41.5,Sub-Saharan Africa
Sudan,SDN,2010,13568.6,29.8,32024.3,70.2,45592.9,8956.3,66,16070.8,50.2,25027.1,54.9,34,49.8,45.1,Sub-Saharan Africa
Sudan,SDN,2015,13391.4,33.8,26221.8,66.2,39613.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa
Suriname,SUR,1990,267.3,65.7,139.5,34.3,406.8,261.3,97.8,NA,NA,NA,NA,2.2,NA,NA,Latin America and the Caribbean
Suriname,SUR,1995,287.9,66.1,147.8,33.9,435.8,281.5,97.8,103.3,69.9,384.9,88.3,2.2,30.1,11.7,Latin America and the Caribbean
Suriname,SUR,2000,310.1,66.4,156.6,33.6,466.7,303.3,97.8,113.6,72.5,416.9,89.3,2.2,27.5,10.7,Latin America and the Caribbean
Suriname,SUR,2005,333.1,66.7,166.4,33.3,499.5,326.2,97.9,131.7,79.2,457.9,91.7,2.1,20.8,8.3,Latin America and the Caribbean
Suriname,SUR,2010,348.3,66.3,176.7,33.7,525,341.4,98,151.5,85.8,493,93.9,2,14.2,6.1,Latin America and the Caribbean
Suriname,SUR,2015,362.2,66,186.2,34,548.5,355.2,98.1,164.7,88.4,519.9,94.8,1.9,11.6,5.2,Latin America and the Caribbean
Swaziland,SWZ,1990,197.6,22.9,665.1,77.1,862.7,169.9,86,165.7,24.9,335.6,38.9,14,75.1,61.1,Sub-Saharan Africa
Swaziland,SWZ,1995,222,23,741.4,77,963.4,192.6,86.8,219,29.5,411.7,42.7,13.2,70.5,57.3,Sub-Saharan Africa
Swaziland,SWZ,2000,241.3,22.7,822.4,77.3,1063.7,214.2,88.8,338.1,41.1,552.3,51.9,11.2,58.9,48.1,Sub-Saharan Africa
Swaziland,SWZ,2005,243.4,22,861.2,78,1104.6,221,90.8,453.6,52.7,674.6,61.1,9.2,47.3,38.9,Sub-Saharan Africa
Swaziland,SWZ,2010,256.4,21.5,936.7,78.5,1193.1,238,92.8,601.7,64.2,839.7,70.4,7.2,35.8,29.6,Sub-Saharan Africa
Swaziland,SWZ,2015,273.9,21.3,1011.6,78.7,1285.5,256.4,93.6,696.6,68.9,953,74.1,6.4,31.1,25.9,Sub-Saharan Africa
Sweden,SWE,1990,7112.6,83.1,1446.5,16.9,8559.1,7112.6,100,1446.5,100,8559.1,100,0,0,0,Developed Regions
Sweden,SWE,1995,7398.9,83.8,1427.8,16.2,8826.7,7398.9,100,1427.8,100,8826.7,100,0,0,0,Developed Regions
Sweden,SWE,2000,7455,84,1417.3,16,8872.3,7455,100,1417.3,100,8872.3,100,0,0,0,Developed Regions
Sweden,SWE,2005,7614.2,84.3,1416,15.7,9030.2,7614.2,100,1416,100,9030.2,100,0,0,0,Developed Regions
Sweden,SWE,2010,7980.2,85.1,1402.1,14.9,9382.3,7980.2,100,1402.1,100,9382.3,100,0,0,0,Developed Regions
Sweden,SWE,2015,8318.8,85.8,1375.1,14.2,9693.9,8318.8,100,1375.1,100,9693.9,100,0,0,0,Developed Regions
Switzerland,CHE,1990,4884.3,73.2,1789.6,26.8,6673.9,4884.3,100,1789.6,100,6673.9,100,0,0,0,Developed Regions
Switzerland,CHE,1995,5163,73.6,1854.1,26.4,7017,5163,100,1854.1,100,7017,100,0,0,0,Developed Regions
Switzerland,CHE,2000,5253.9,73.3,1911.6,26.7,7165.6,5253.9,100,1911.6,100,7165.6,100,0,0,0,Developed Regions
Switzerland,CHE,2005,5443.4,73.5,1965.2,26.5,7408.6,5443.4,100,1965.2,100,7408.6,100,0,0,0,Developed Regions
Switzerland,CHE,2010,5768.2,73.7,2062.3,26.3,7830.5,5768.2,100,2062.3,100,7830.5,100,0,0,0,Developed Regions
Switzerland,CHE,2015,6089.3,73.9,2149.3,26.1,8238.6,6089.3,100,2149.3,100,8238.6,100,0,0,0,Developed Regions
Syrian Arab Republic,SYR,1990,6092.7,48.9,6358.9,51.1,12451.5,5895.4,96.8,4772.2,75,10667.6,85.7,3.2,25,14.3,Western Asia
Syrian Arab Republic,SYR,1995,7184,50.1,7154.2,49.9,14338.2,6933.7,96.5,5417.4,75.7,12351.1,86.1,3.5,24.3,13.9,Western Asia
Syrian Arab Republic,SYR,2000,8504.3,51.9,7866.9,48.1,16371.2,8102.8,95.3,6222.6,79.1,14325.4,87.5,4.7,20.9,12.5,Western Asia
Syrian Arab Republic,SYR,2005,9771,53.8,8396.4,46.2,18167.4,9188.7,94,6924.9,82.5,16113.6,88.7,6,17.5,11.3,Western Asia
Syrian Arab Republic,SYR,2010,11988.7,55.7,9544,44.3,21532.6,11126,92.8,8193.6,85.9,19319.5,89.7,7.2,14.1,10.3,Western Asia
Syrian Arab Republic,SYR,2015,12837.2,57.7,9427.8,42.3,22265,11849.9,92.3,8221.1,87.2,20071.1,90.1,7.7,12.8,9.9,Western Asia
Tajikistan,TJK,1990,1677,31.7,3620.3,68.3,5297.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Caucasus and Central Asia
Tajikistan,TJK,1995,1670.3,28.9,4114,71.1,5784.3,1538.7,92.1,1797.7,43.7,3336.5,57.7,7.9,56.3,42.3,Caucasus and Central Asia
Tajikistan,TJK,2000,1638.4,26.5,4547.7,73.5,6186.2,1512.1,92.3,2172,47.8,3684.1,59.6,7.7,52.2,40.4,Caucasus and Central Asia
Tajikistan,TJK,2005,1799,26.4,5006.7,73.6,6805.7,1665.2,92.6,2730.2,54.5,4395.4,64.6,7.4,45.5,35.4,Caucasus and Central Asia
Tajikistan,TJK,2010,2022.5,26.5,5604.8,73.5,7627.3,1877.7,92.8,3435.8,61.3,5313.5,69.7,7.2,38.7,30.3,Caucasus and Central Asia
Tajikistan,TJK,2015,2306.1,26.8,6304.3,73.2,8610.4,2146.1,93.1,4206.1,66.7,6352.2,73.8,6.9,33.3,26.2,Caucasus and Central Asia
TFYR Macedonia,MKD,1990,1161.4,57.8,848.3,42.2,2009.7,1159.4,99.8,835.9,98.5,1995.3,99.3,0.2,1.5,0.7,Developed Regions
TFYR Macedonia,MKD,1995,1172.1,59.6,794.9,40.4,1967,1170.1,99.8,783.3,98.5,1953.4,99.3,0.2,1.5,0.7,Developed Regions
TFYR Macedonia,MKD,2000,1201.5,58.5,850.6,41.5,2052.1,1199.5,99.8,838.2,98.5,2037.6,99.3,0.2,1.5,0.7,Developed Regions
TFYR Macedonia,MKD,2005,1202.3,57.5,887.7,42.5,2090,1200.3,99.8,875,98.6,2075.3,99.3,0.2,1.4,0.7,Developed Regions
TFYR Macedonia,MKD,2010,1198.1,57,904.1,43,2102.2,1195.8,99.8,892.9,98.8,2088.7,99.4,0.2,1.2,0.6,Developed Regions
TFYR Macedonia,MKD,2015,1204.5,57.1,904.8,42.9,2109.3,1201.9,99.8,894.6,98.9,2096.6,99.4,0.2,1.1,0.6,Developed Regions
Thailand,THA,1990,16648.7,29.4,39934,70.6,56582.7,15970.4,95.9,33442.3,83.7,49412.7,87.3,4.1,16.3,12.7,South-eastern Asia
Thailand,THA,1995,17858.3,30.3,41125.7,69.7,58984,17194.3,96.3,35660.5,86.7,52854.8,89.6,3.7,13.3,10.4,South-eastern Asia
Thailand,THA,2000,19570,31.4,42773.4,68.6,62343.4,18912.1,96.6,38358.5,89.7,57270.5,91.9,3.4,10.3,8.1,South-eastern Asia
Thailand,THA,2005,24598.2,37.5,40961.3,62.5,65559.5,23858.8,97,37948.8,92.6,61807.6,94.3,3,7.4,5.7,South-eastern Asia
Thailand,THA,2010,29270.1,44.1,37132.2,55.9,66402.3,28494.6,97.4,35503,95.6,63997.7,96.4,2.6,4.4,3.6,South-eastern Asia
Thailand,THA,2015,33952.2,50.4,33448.5,49.6,67400.7,33149.4,97.6,32775,98,65924.4,97.8,2.4,2,2.2,South-eastern Asia
Timor-Leste,TLS,1990,156.6,20.8,594.9,79.2,751.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,South-eastern Asia
Timor-Leste,TLS,1995,195.3,22.5,671.4,77.5,866.7,130.2,66.7,327.5,48.8,457.7,52.8,33.3,51.2,47.2,South-eastern Asia
Timor-Leste,TLS,2000,207.1,24.3,646.5,75.7,853.6,142.6,68.9,321.2,49.7,463.8,54.3,31.1,50.3,45.7,South-eastern Asia
Timor-Leste,TLS,2005,262,26.3,733.6,73.7,995.6,209.2,79.9,397.6,54.2,606.8,60.9,20.1,45.8,39.1,South-eastern Asia
Timor-Leste,TLS,2010,318.5,29.5,760.9,70.5,1079.5,289.3,90.8,446.8,58.7,736.1,68.2,9.2,41.3,31.8,South-eastern Asia
Timor-Leste,TLS,2015,384.3,32.8,788.4,67.2,1172.7,366,95.2,477.1,60.5,843.1,71.9,4.8,39.5,28.1,South-eastern Asia
Togo,TGO,1990,1082.8,28.6,2704.8,71.4,3787.6,859,79.3,941.5,34.8,1800.4,47.5,20.7,65.2,52.5,Sub-Saharan Africa
Togo,TGO,1995,1315.6,30.7,2968.9,69.3,4284.5,1075.3,81.7,1089.3,36.7,2164.6,50.5,18.3,63.3,49.5,Sub-Saharan Africa
Togo,TGO,2000,1600.8,32.9,3263.9,67.1,4864.8,1347,84.1,1258.9,38.6,2605.9,53.6,15.9,61.4,46.4,Sub-Saharan Africa
Togo,TGO,2005,1949.3,35.2,3590.9,64.8,5540.2,1687.2,86.6,1452.6,40.5,3139.8,56.7,13.4,59.5,43.3,Sub-Saharan Africa
Togo,TGO,2010,2366.8,37.5,3939.2,62.5,6306,2105.5,89,1667.6,42.3,3773.1,59.8,11,57.7,40.2,Sub-Saharan Africa
Togo,TGO,2015,2865.7,40,4305.1,60,7170.8,2618.4,91.4,1903.5,44.2,4521.8,63.1,8.6,55.8,36.9,Sub-Saharan Africa
Tokelau,TKL,1990,0,0,1.6,100,1.6,NA,NA,1.4,89.7,1.4,89.7,NA,10.3,10.3,Oceania
Tokelau,TKL,1995,0,0,1.5,100,1.5,NA,NA,1.4,90.3,1.4,90.3,NA,9.7,9.7,Oceania
Tokelau,TKL,2000,0,0,1.6,100,1.6,NA,NA,1.4,93.3,1.4,93.3,NA,6.7,6.7,Oceania
Tokelau,TKL,2005,0,0,1.2,100,1.2,NA,NA,1.2,96.2,1.2,96.2,NA,3.8,3.8,Oceania
Tokelau,TKL,2010,0,0,1.1,100,1.1,NA,NA,1.1,99.1,1.1,99.1,NA,0.9,0.9,Oceania
Tokelau,TKL,2015,0,0,1.2,100,1.2,NA,NA,1.2,100,1.2,100,NA,0,0,Oceania
Tonga,TON,1990,21.6,22.7,73.6,77.3,95.2,21,97.4,72.8,99,93.8,98.6,2.6,1,1.4,Oceania
Tonga,TON,1995,21.9,22.9,74,77.1,95.9,21.4,97.4,73.2,99,94.6,98.6,2.6,1,1.4,Oceania
Tonga,TON,2000,22.5,23,75.4,77,98,22,97.4,74.6,99,96.6,98.6,2.6,1,1.4,Oceania
Tonga,TON,2005,23.4,23.2,77.6,76.8,101,22.8,97.6,76.8,99,99.6,98.7,2.4,1,1.3,Oceania
Tonga,TON,2010,24.3,23.4,79.8,76.6,104.1,24,98.8,79.2,99.3,103.3,99.2,1.2,0.7,0.8,Oceania
Tonga,TON,2015,25.2,23.7,81.2,76.3,106.4,25.1,99.7,80.8,99.6,106,99.6,0.3,0.4,0.4,Oceania
Trinidad and Tobago,TTO,1990,104.3,8.5,1117.6,91.5,1221.9,95.5,91.6,1023.9,91.6,1119.4,91.6,8.4,8.4,8.4,Latin America and the Caribbean
Trinidad and Tobago,TTO,1995,120.8,9.6,1134.2,90.4,1255,111.6,92.5,1048.7,92.5,1160.3,92.5,7.5,7.5,7.5,Latin America and the Caribbean
Trinidad and Tobago,TTO,2000,136.6,10.8,1131.3,89.2,1268,127.5,93.3,1055.5,93.3,1183,93.3,6.7,6.7,6.7,Latin America and the Caribbean
Trinidad and Tobago,TTO,2005,128.4,9.9,1168.5,90.1,1296.9,120.9,94.1,1100,94.1,1220.9,94.1,5.9,5.9,5.9,Latin America and the Caribbean
Trinidad and Tobago,TTO,2010,120.7,9.1,1207.3,90.9,1328.1,114.7,95,1146.7,95,1261.4,95,5,5,5,Latin America and the Caribbean
Trinidad and Tobago,TTO,2015,113.7,8.4,1233,91.6,1346.7,108.2,95.1,1173.1,95.1,1281.3,95.1,4.9,4.9,4.9,Latin America and the Caribbean
Tunisia,TUN,1990,4714.1,57.9,3421.2,42.1,8135.3,4510.2,95.7,2202.1,64.4,6712.3,82.5,4.3,35.6,17.5,Northern Africa
Tunisia,TUN,1995,5522,61.5,3460.6,38.5,8982.6,5337.2,96.7,2435.3,70.4,7772.5,86.5,3.3,29.6,13.5,Northern Africa
Tunisia,TUN,2000,6059.5,63.4,3493.3,36.6,9552.8,5915.9,97.6,2668.2,76.4,8584,89.9,2.4,23.6,10.1,Northern Africa
Tunisia,TUN,2005,6543.2,65.1,3508.2,34.9,10051.4,6452,98.6,2890.3,82.4,9342.3,92.9,1.4,17.6,7.1,Northern Africa
Tunisia,TUN,2010,7010,65.9,3621.8,34.1,10631.8,6980.7,99.6,3201.6,88.4,10182.3,95.8,0.4,11.6,4.2,Northern Africa
Tunisia,TUN,2015,7509.9,66.8,3725.3,33.2,11235.2,7509.9,100,3472.2,93.2,10982.1,97.7,0,6.8,2.3,Northern Africa
Turkey,TUR,1990,31966.2,59.2,22028.4,40.8,53994.6,30105.4,94.2,16457.1,74.7,46562.5,86.2,5.8,25.3,13.8,Western Asia
Turkey,TUR,1995,36355.8,62.1,22166.5,37.9,58522.3,34665.6,95.4,17547.1,79.2,52212.8,89.2,4.6,20.8,10.8,Western Asia
Turkey,TUR,2000,40899.8,64.7,22274.7,35.3,63174.5,39597.6,96.8,18872.3,84.7,58469.9,92.6,3.2,15.3,7.4,Western Asia
Turkey,TUR,2005,45918.6,67.8,21824.5,32.2,67743.1,45129.4,98.3,19705.4,90.3,64834.8,95.7,1.7,9.7,4.3,Western Asia
Turkey,TUR,2010,51011.9,70.7,21125.6,29.3,72137.5,50882.6,99.7,20250,95.9,71132.6,98.6,0.3,4.1,1.4,Western Asia
Turkey,TUR,2015,56288.4,73.4,20402.2,26.6,76690.5,56288.4,100,20402.2,100,76690.5,100,0,0,0,Western Asia
Turkmenistan,TKM,1990,1653.3,45.1,2014.7,54.9,3668,NA,NA,NA,NA,NA,NA,NA,NA,NA,Caucasus and Central Asia
Turkmenistan,TKM,1995,1876,44.8,2312,55.2,4188,1671.5,89.1,800,34.6,2471.5,59,10.9,65.4,41,Caucasus and Central Asia
Turkmenistan,TKM,2000,2066.8,45.9,2434.7,54.1,4501.4,1841.5,89.1,842.4,34.6,2683.9,59.6,10.9,65.4,40.4,Caucasus and Central Asia
Turkmenistan,TKM,2005,2233.8,47,2514.1,53,4747.8,1990.3,89.1,869.9,34.6,2860.2,60.2,10.9,65.4,39.8,Caucasus and Central Asia
Turkmenistan,TKM,2010,2440.4,48.4,2601.6,51.6,5042,NA,NA,NA,NA,NA,NA,NA,NA,NA,Caucasus and Central Asia
Turkmenistan,TKM,2015,2688.7,50,2684.8,50,5373.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,Caucasus and Central Asia
Turks and Caicos Islands,TCA,1990,8.6,74.3,3,25.7,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,Latin America and the Caribbean
Turks and Caicos Islands,TCA,1995,12.3,79.9,3.1,20.1,15.3,10.7,87.1,2.7,87,13.3,87,12.9,13,13,Latin America and the Caribbean
Turks and Caicos Islands,TCA,2000,16,84.5,2.9,15.5,18.9,13.9,87.1,2.5,87,16.4,87.1,12.9,13,12.9,Latin America and the Caribbean
Turks and Caicos Islands,TCA,2005,27.4,89.7,3.2,10.3,30.5,23.8,87,2.7,87,26.6,87,13,13,13,Latin America and the Caribbean
Turks and Caicos Islands,TCA,2010,35.8,93.3,2.6,6.7,38.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Latin America and the Caribbean
Turks and Caicos Islands,TCA,2015,38.9,95.3,1.9,4.7,40.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,Latin America and the Caribbean
Tuvalu,TUV,1990,3.7,40.7,5.3,59.3,9,3.4,91.6,4.7,88.6,8.1,89.8,8.4,11.4,10.2,Oceania
Tuvalu,TUV,1995,4.1,44,5.2,56,9.2,3.8,93.4,4.7,90.8,8.5,91.9,6.6,9.2,8.1,Oceania
